# Tracker Misalignments from MisalignTracker.C, parameters:
# twist 0.001 rad
# parallelogram angle 0.001 rad
# zsqueeze 1 mm
# rsqueeze 0.5 mm
# trackerangle 0.001 rad
# trackerpos 5 mm
# planeangle = 0.001 rad
# planepos = 1 mm
# panelangle = 0.0001 rad
# panelposv = 0.1 mm
# panelposw = 0.2 mm
# wiredV = 0.05 mm
# wiredW = 0.075 mm
# twistval = -0.000701062 rad
# xparallelval = -2.28864e-05 mm
# yparallelval = 0.000784431 mm
# zsqueezeval = 0.0373737 mm
# rsqueezeval = 0.0831656 mm

#
#
#
TABLE TrkAlignTracker
#row, strawid, dx, dy, dz, rx, ry, rz
7837, 13_3_61, -0.0165443, 0.0679276, 0.0213603, 0.119081, 0.0321394, -0.0407317, 0.0803994, -0.0223106
7838, 13_3_62, 0.0173613, -0.000925729, -0.00505322, 0.158762, 0.0251453, -0.0335769, -0.0136296, -0.0964332
7839, 13_3_63, -0.0292025, -0.0927718, 0.0581569, -0.0549433, -0.0592446, -0.0181663, 0.0629893, -0.0070966
7840, 13_3_64, 0.0123697, -0.0855509, -0.00130707, -0.0673352, 0.0065506, 0.0179229, -0.0287065, -0.00431102
7841, 13_3_65, -0.0260724, -0.110332, -0.0181009, -0.0114285, -0.00911325, -0.0681335, -0.0344194, 0.0564189
7842, 13_3_66, 0.0597337, 0.121311, 0.000824677, -0.0515195, 0.0496221, 0.001676, -0.0705721, 0.0815335
7843, 13_3_67, -0.0128752, 0.0169316, 0.000672795, -0.0490005, 0.0155554, -0.0289721, 0.051359, -0.00232857
7844, 13_3_68, -0.0318687, 0.0810578, 0.0319742, -0.0462346, 0.0386097, -0.0035061, -0.0206968, 0.0228085
7845, 13_3_69, 0.0526866, 0.132603, -0.069903, 0.120004, 0.0681753, 0.00587298, -0.0533568, -0.0191725
7846, 13_3_70, -0.0306038, 0.0721817, -0.0157347, 0.02688, 0.0355329, -0.0217961, -0.0310875, 0.0581766
7847, 13_3_71, -0.0358407, 0.00578992, -0.0436388, -0.115769, -0.0349849, 0.00996569, -0.0110076, 0.0438079
7848, 13_3_72, -0.0651924, 0.0115315, 0.0352606, 0.00664275, -0.0253781, -0.00583731, 0.0212456, 0.030154
7849, 13_3_73, -0.0586344, -0.112805, 0.0562022, -0.0103817, -0.0279244, -0.0339356, 0.0320422, 0.0262235
7850, 13_3_74, -0.0134361, 0.0105888, 0.0461711, -0.0394129, -0.0370285, 0.0362381, 0.0572951, 0.0271311
7851, 13_3_75, -0.0211674, -0.0514074, -0.0610955, -0.000518612, -0.00132367, -0.0556916, -0.0908904, 0.0127542
7852, 13_3_76, 0.0913718, -0.0767695, -0.0351132, -0.0861738, 0.01693, 0.146983, 0.0159345, 0.0912929
7853, 13_3_77, 0.134025, 0.0569869, 0.0389397, -0.00875001, 0.0474422, -0.080656, -0.0416904, 0.0548209
7854, 13_3_78, 0.0510378, -0.0563522, -0.0991026, -0.0777624, -0.045609, -0.1098, 0.0259058, 0.0235685
7855, 13_3_79, -0.0722023, 0.0123329, -0.0494329, 0.00751737, 0.138125, 0.0730191, 0.0423757, -0.0110196
7856, 13_3_80, 0.0826411, 0.0644117, 0.0400566, -0.0662872, 0.0265598, 0.0802528, 0.0219788, 0.0528884
7857, 13_3_81, 0.0139395, -0.0230195, -0.0113728, 0.0479719, -0.0610791, 0.0475593, -0.081455, -0.0176714
7858, 13_3_82, 0.0836461, 0.0974062, -0.050606, 0.0889874, 0.104775, -0.0786447, 0.063841, -0.0314247
7859, 13_3_83, -0.00790374, -0.0359818, -0.112523, 0.0119978, 0.0810976, -0.0149975, 0.0282636, -0.0140641
7860, 13_3_84, -0.106612, 0.0534008, -0.0231286, 0.14347, -0.00137217, -0.0551257, -0.0300369, -0.025767
7861, 13_3_85, -0.00306612, 0.00762122, -0.044676, 0.052077, -0.0598634, 0.0632282, -0.0515987, 0.0316937
7862, 13_3_86, 0.0580455, 0.128988, 0.0299324, -0.0277281, 0.00783331, -0.134393, -0.0535038, -0.0562173
7863, 13_3_87, 0.0686558, 0.0175351, -0.0237053, -0.0269879, 0.017248, -0.00105075, -0.0360811, -0.0643245
7864, 13_3_88, -0.00544589, -0.0156319, 0.00896997, -0.0199214, -0.0330238, 0.0198931, 0.0283561, 0.107775
7865, 13_3_89, 0.0120501, -0.137813, -0.0914496, 0.011972, 0.0199821, 0.0749725, -0.00771039, 0.0271956
7866, 13_3_90, -0.028052, -0.0134187, 0.0286179, -0.0150642, 0.0145966, -0.00764442, 0.0183602, 0.0492568
7867, 13_3_91, -0.0245357, 0.0585016, -0.00309365, -0.0370556, 0.0302078, 0.0412037, -0.041881, -0.0611773
7868, 13_3_92, 0.0119769, -0.128629, -0.0256446, 0.0955444, 0.042881, 0.115632, 0.0517077, -0.0427569
7869, 13_3_93, -0.071377, -0.030199, -0.0142268, -0.00209544, 0.0461351, 0.0615968, -0.00270298, 0.0565375
7870, 13_3_94, -0.0696176, -0.00098596, 0.0455378, 0.0946373, -0.0553448, 0.0769763, -0.0219494, -0.112462
7871, 13_3_95, 0.00310554, 0.134911, 0.0191372, 0.0436477, -0.152114, 0.183273, 0.0125984, -0.000227035
7872, 13_4_0, 0.0642741, -0.041942, 0.0206649, 0.0442504, 0.0512019, 0.117943, -0.0322329, -0.0199557
7873, 13_4_1, 0.0835094, 0.018108, -0.0668317, 0.0316239, -0.0301438, -0.00812288, -0.0472419, -0.0314066
7874, 13_4_2, -0.0586477, -0.117734, -0.00953088, 0.00541421, 0.00160664, 0.189427, -0.0365905, -0.0649148
7875, 13_4_3, -0.0356245, -0.0387746, 0.072887, 0.0687494, -0.100013, -0.0543298, -0.046478, 0.0264682
7876, 13_4_4, -0.0357719, 0.123929, 0.00132907, 0.0376829, -0.0302276, -0.0210593, -0.0183679, -0.0697091
7877, 13_4_5, -0.0187991, -0.00647892, 0.0263309, 0.013052, 0.0274314, -0.00510377, -0.00784599, -0.0854455
7878, 13_4_6, 0.0997314, 0.0303044, 0.0626681, 0.0943291, -0.00448153, -0.0136676, 0.0159121, 0.000705823
7879, 13_4_7, 0.0107708, 0.0148893, 0.0302423, -0.066937, -0.057364, -0.0511145, -0.0559694, -0.0492417
7880, 13_4_8, -0.0523453, 0.0944112, 0.0578806, 0.089488, -0.0247202, -0.0341768, -0.0529389, -0.0972313
7881, 13_4_9, -0.00662521, -0.0812479, 0.00620612, -0.0216476, 0.0239525, -0.0550908, -0.0276744, 0.110568
7882, 13_4_10, 0.0353601, 0.104507, -0.0290007, -0.0146452, 0.0668072, -0.057546, 0.113936, -0.0321055
7883, 13_4_11, -0.0268364, 0.0462451, -0.0013828, 0.0251242, -0.038812, -0.0618014, 0.0119556, -0.0647977
7884, 13_4_12, 0.0265221, 0.0876176, 0.00234539, -0.127608, 0.00526306, 0.0851816, 0.0374962, -0.0198938
7885, 13_4_13, -0.0334668, -0.0426658, 0.00521898, 0.0374722, 0.0397993, -0.120167, -0.097246, -0.00143372
7886, 13_4_14, 0.00662166, -0.0696963, 0.054094, 0.0135056, -0.0105833, -0.00270179, 0.00946844, 0.0395244
7887, 13_4_15, -0.0909982, -0.0993453, -0.0293454, -0.0178968, 0.039, -0.00595104, 0.0156424, -0.000318791
7888, 13_4_16, 0.0688915, 0.00188547, -0.0995794, 0.0414506, -0.0155701, 0.0531372, -0.0135993, -0.100898
7889, 13_4_17, 0.00377048, 0.0201823, 0.0501926, 0.179307, 0.0187141, -0.0631849, 0.00374667, -0.176089
7890, 13_4_18, -0.00912463, -0.0255254, 0.0242604, 0.0386627, -0.0416136, 0.0631633, -0.00815665, 0.133405
7891, 13_4_19, -0.0167272, 0.154453, -0.000543342, -0.0385166, -0.00400713, -0.147354, -0.133614, 0.0197567
7892, 13_4_20, -0.00995364, -0.0836676, -0.0758742, -0.0966744, 0.00173534, 0.0201963, 0.0477138, -0.052954
7893, 13_4_21, 0.05792, 0.179536, -0.0968508, -0.0287476, -0.0543782, -0.120131, -0.0382077, -0.0615952
7894, 13_4_22, 0.0287984, -0.0639518, 0.0189936, -0.0592538, -0.0156106, 0.173134, 0.0423786, 0.0780447
7895, 13_4_23, -0.0353533, 0.0563447, 0.0430903, -0.0834826, 0.0206508, 0.0664801, -0.0114942, 0.0909337
7896, 13_4_24, -0.0439934, -0.111657, -0.0917568, 0.104693, -0.0434243, -0.0497226, 0.0517506, -0.0301014
7897, 13_4_25, 0.049042, -0.150024, -0.066838, -0.0874656, 0.0439944, 0.0704386, 0.00551428, 0.0228105
7898, 13_4_26, -0.00166715, -0.0928402, -0.0678438, 0.0933755, -0.0747974, -0.0944137, -0.0254175, 0.0381027
7899, 13_4_27, 0.00978152, -0.17559, -0.0313109, 0.0387646, -0.0751572, -0.000180326, -0.0721831, 0.0692882
7900, 13_4_28, 0.00705346, 0.0317736, -0.0134782, 0.0538839, -0.0124156, -0.0447704, 0.0918255, 0.031582
7901, 13_4_29, 0.099944, 0.0680536, -0.0459922, 0.032111, 0.014529, 0.0701022, -0.061522, -0.0169742
7902, 13_4_30, 0.024368, -0.0308469, 0.00301106, -0.0260339, 0.034882, 0.043649, 0.0255995, -0.0837427
7903, 13_4_31, 0.0329274, 0.0516746, -0.0378225, 0.0913162, -0.0617953, -0.0133997, -0.0208763, -0.0152193
7904, 13_4_32, -0.0436942, -0.0117771, 0.00744832, -0.125303, -0.0822205, -0.114946, -0.0107276, -0.00109183
7905, 13_4_33, 0.00305073, -0.0719888, 0.0315702, -0.0304907, -0.0622597, -0.113719, -0.00463787, -0.144383
7906, 13_4_34, -0.0061731, -0.0618649, -0.0210765, 0.0329491, 0.00479588, 0.0128558, 0.0201236, 0.0586348
7907, 13_4_35, 0.0689711, 0.168208, 0.0837768, 0.0199229, 0.00975989, 0.0225617, -0.0424781, -0.00719881
7908, 13_4_36, 0.0907163, 0.0194458, 0.0511242, 0.194717, -0.0171194, -0.0536423, -0.0114237, 0.110807
7909, 13_4_37, -0.0394152, -0.0181054, 0.0167754, 0.0412603, -0.0056159, 0.0292583, -0.0173947, 0.0772279
7910, 13_4_38, 0.00742194, 0.00218895, 0.0392927, 0.0504298, -0.0825116, -0.0105677, -0.045471, -0.0135754
7911, 13_4_39, -0.0204427, 0.0511349, 0.0155384, 0.0808542, 0.0247205, -0.0197488, -0.0296648, 0.0486772
7912, 13_4_40, -0.0208543, -0.0722972, 0.0182652, -0.0489472, -0.059172, -0.0720871, 0.061397, -0.0626184
7913, 13_4_41, 0.02842, 0.0138798, 0.0473646, -0.0774046, 0.0791358, -0.0702586, 0.0301789, 0.045022
7914, 13_4_42, 0.0858587, 0.108566, 0.0240155, 0.0907833, 0.0523988, -0.0482738, 0.0219224, 0.0272025
7915, 13_4_43, 0.0534283, 0.0782253, -0.0614409, -0.0512469, 0.0717713, -0.0499956, 0.0373843, 0.100204
7916, 13_4_44, 0.0759567, -0.113748, 0.0376539, 0.110788, 0.0507174, 0.0310455, 0.0124919, -0.0493578
7917, 13_4_45, 0.045801, 0.0753559, 0.101725, -0.0155712, 0.067307, 0.0984848, 0.0290882, 0.0301416
7918, 13_4_46, -0.00888437, -0.0179326, -0.00699719, -0.0337543, 0.054444, 0.0196886, -0.0262472, -0.0523674
7919, 13_4_47, 0.0448443, -0.0889433, 0.0368178, -0.102221, -0.0252488, 0.0152415, -0.0405748, 0.0285472
7920, 13_4_48, -0.0103982, 0.0586556, 0.0437908, -0.0737582, 0.0832696, 0.04544, 0.0227712, 0.0283132
7921, 13_4_49, 0.0449499, 0.0877067, 0.105009, -0.00919689, -0.0189956, 0.046098, 0.106369, 0.100896
7922, 13_4_50, 0.040927, 0.00903327, -0.0198643, 0.0742352, 0.0730461, 0.0314548, 0.0302764, 0.0916924
7923, 13_4_51, -0.0566009, -0.0598434, 0.0543932, 0.0230678, 0.0954683, 0.0613133, 0.074199, 0.093607
7924, 13_4_52, -0.0406423, -0.0488642, -0.0272894, -0.209407, 0.0369469, -0.0997901, -0.0505444, -0.0416204
7925, 13_4_53, 0.0121419, 0.0765317, -0.16132, 0.0636591, -0.0498033, 0.0196331, -0.00180462, 0.0958271
7926, 13_4_54, 0.114142, 0.0636054, -0.0557079, -0.0860546, 0.0451879, -0.148314, -0.0199345, 0.0792436
7927, 13_4_55, 0.0431093, 0.0754907, -0.0376674, 0.0396848, -0.00550449, 0.00119354, -0.0418852, -0.0278292
7928, 13_4_56, -0.107863, -0.0437368, 0.110508, -0.0151009, -0.0136991, 0.0727705, 0.111256, -0.0709247
7929, 13_4_57, 0.0147985, 0.0335067, 0.100577, -0.00856094, -0.0719156, 0.0535351, 0.00584222, 0.104548
7930, 13_4_58, 0.0599634, 0.0405672, 0.025172, 0.00957283, 0.0408655, 0.0843313, 0.0406602, 0.0910322
7931, 13_4_59, 0.00239337, -0.141398, 0.0244973, -0.0702591, 0.00702444, 0.0695308, 0.0794145, -0.0826751
7932, 13_4_60, -0.072223, -0.0877531, -0.051864, 0.0690057, 0.0619289, -0.0728074, 0.0432569, 0.0981088
7933, 13_4_61, 0.0340922, -0.0702384, -0.0215964, -0.00572198, 0.00968358, 0.0097983, -0.0106011, -0.0533638
7934, 13_4_62, 0.0271856, 0.129119, 0.0565163, -0.0414285, -0.0302779, -0.0725612, -0.0739138, -0.131602
7935, 13_4_63, -0.0228819, 0.0152702, 0.0492584, 0.0436964, 0.0087031, 0.0583298, 0.0330154, 0.129673
7936, 13_4_64, 0.0286949, 0.0990223, -0.132606, 0.00136532, 0.0679137, -0.0317325, 0.0212479, 0.00847155
7937, 13_4_65, 0.0110647, 0.0510693, 0.0135939, 0.0365063, -0.0436246, 0.0303073, -0.0434556, -0.0719715
7938, 13_4_66, 0.0670864, 0.0720502, -0.121662, 0.231304, -0.0114636, 0.0373147, 0.010433, 0.00916705
7939, 13_4_67, -0.0609259, 0.0181456, -0.00130064, -0.100093, -0.00811815, 0.0482705, -0.004078, 0.0585358
7940, 13_4_68, 0.0642915, 0.0935036, -0.0918065, -0.109799, 0.0691793, -0.173568, -0.0450413, 0.228862
7941, 13_4_69, 0.0467618, -0.131503, 0.0540559, -0.0377884, -0.0145146, 0.0171002, 0.00166228, -0.0695725
7942, 13_4_70, 0.0458682, -0.089544, 0.0567353, -0.0137199, 0.0348251, 0.062008, 0.0550723, 0.0233946
7943, 13_4_71, -0.014981, 0.0448798, 0.0529834, 0.102089, -0.0300316, 0.0175806, 0.00643249, -0.0239975
7944, 13_4_72, -0.0345652, -0.0580294, -0.0431933, 0.0755324, 0.0944574, 0.100326, 0.0718924, -0.00294612
7945, 13_4_73, 0.0143186, -0.0326676, -0.0334773, 0.0169077, 0.0110035, 0.120778, -0.0119387, 0.0337702
7946, 13_4_74, -0.0259298, 0.0659594, 0.0896219, 0.0325397, -0.0433991, 0.111689, 0.0148702, -0.0480269
7947, 13_4_75, 0.0309219, -0.112177, -0.0469699, 0.156763, -0.0302542, 0.0676089, -0.00379791, 0.0359336
7948, 13_4_76, -0.0630839, -0.110332, 0.0361594, 0.251333, 0.00764793, -0.117809, -0.0186537, 0.0345679
7949, 13_4_77, 0.0553676, -0.0137337, 0.0568743, -0.0889914, -0.00790642, -0.0227291, -0.0550536, 0.0432945
7950, 13_4_78, -0.0228507, 0.0560132, -0.00946838, 0.014553, -0.0419152, -0.125172, 0.0603782, 0.00396635
7951, 13_4_79, -0.123988, 0.0264168, -0.0973824, -0.0540371, 0.0316022, 0.113898, -0.0678289, 0.00399847
7952, 13_4_80, 0.0321681, 0.0780047, 0.0130042, 0.161765, 0.0184631, 0.109922, 0.0105562, 0.0621402
7953, 13_4_81, 0.0421494, -0.0317197, -0.0736202, 0.0291756, -0.0532574, -0.0365514, 0.0567903, 0.11864
7954, 13_4_82, 0.0452969, 0.0399647, -0.00881322, -0.205206, 0.0601931, -0.0377725, -0.0384654, -0.0561677
7955, 13_4_83, -0.0335275, 0.0115633, 0.0339771, 0.0642406, 0.0340161, -0.129597, -0.0660022, -0.00472291
7956, 13_4_84, 0.0394305, 0.00370265, -0.0222804, -0.0399983, -0.0448741, -0.00198827, 0.0301633, 0.0117455
7957, 13_4_85, -0.0514749, -0.0892025, -0.00457242, 0.00487486, -0.0582826, -0.0815965, 0.0622477, 0.0592255
7958, 13_4_86, 0.091424, -0.020136, -0.0270924, -0.0339247, -0.0759308, -0.0565934, -0.0780355, -0.135932
7959, 13_4_87, -0.0480449, 0.121884, 0.0872311, -0.0452727, 0.036235, 0.0658357, -0.079662, -0.107601
7960, 13_4_88, 0.0477225, 0.152882, -0.0296451, 0.0096658, 0.0480645, -0.0797588, 0.0659718, 0.0784831
7961, 13_4_89, -0.0296718, -0.0264025, -0.0719092, -0.0392647, 0.0184112, -0.142234, 0.0330814, -0.0399673
7962, 13_4_90, 0.0509743, 0.00227659, -0.0531671, -0.183672, -0.0607444, 0.0697924, 0.0810138, -0.002844
7963, 13_4_91, 0.0868972, 0.0251912, -0.087548, 0.00455928, -0.050458, 0.0272943, -0.044228, 0.0705
7964, 13_4_92, 0.0266297, 0.0257976, -0.0609734, 0.0344516, -0.0109205, -0.0510772, 0.0514175, 0.0531554
7965, 13_4_93, -0.0110837, 0.0118519, -0.0275306, -0.0998729, -0.0147544, -0.0782144, 0.0653249, -0.0105633
7966, 13_4_94, -0.0392769, -0.120726, -0.100461, -0.0359559, 0.0740394, 0.030293, -0.0226571, 0.0612451
7967, 13_4_95, 0.00257566, -0.0375306, -0.00579118, 0.0324814, -0.0454705, -0.0357345, -0.0173386, 0.0682839
7968, 13_5_0, -0.0370643, -0.0346306, 0.0100646, -0.0740111, -0.00277648, -0.046568, 0.00890647, -0.00671357
7969, 13_5_1, -0.0779905, -0.0673703, -0.0590279, -0.0992875, 0.0598932, 0.0438705, -0.0357255, 0.128631
7970, 13_5_2, -0.0250826, -0.173925, -0.0918438, 0.105949, 0.018442, 0.0341168, 0.0560402, -0.0175574
7971, 13_5_3, 0.0409917, -0.0747734, -0.026582, -0.00798824, -0.0203043, -0.109493, -0.0178511, -0.063196
7972, 13_5_4, 0.00743724, -0.0426883, -0.124713, -0.0466733, -0.0466051, 0.0799163, -0.0153406, 0.128894
7973, 13_5_5, 0.0211012, -0.0431843, -0.0381018, 0.0107937, 0.0903846, -0.024389, -0.0257774, 0.0460198
7974, 13_5_6, 0.00151188, -0.0231104, 0.0480975, -0.052912, -0.0261419, -0.0743374, -0.0603371, 0.0218632
7975, 13_5_7, 0.0486922, 0.0435359, -0.00694243, -0.0237849, 0.0346417, -0.0325103, -0.0588342, -0.0971697
7976, 13_5_8, -0.0201982, 0.0114978, -0.0359279, -0.00581836, 0.00568039, -0.0710562, -0.0236213, -0.0301502
7977, 13_5_9, -0.0702575, 0.0168716, -0.0773492, 0.0284046, 0.131319, 0.103291, 0.0400705, -0.0772092
7978, 13_5_10, 0.0149675, 0.0247985, 0.00306617, -0.102828, 0.0446193, -0.0145594, 0.0420422, 0.0505345
7979, 13_5_11, -0.0449985, -0.0387963, -0.0440426, -0.0829685, -0.0300978, -0.0710503, -0.0196962, 0.026092
7980, 13_5_12, -0.113322, -0.0180285, 0.0204839, -0.0298808, -0.0161082, 0.0828388, -0.0146097, 0.0530935
7981, 13_5_13, 0.0442584, 0.0322977, 0.0801891, -0.0107553, -0.120016, 0.0730706, 0.0382701, -0.0362445
7982, 13_5_14, -0.0480773, 0.0342868, -0.0195595, 0.0487478, 0.0425371, 0.00227321, -0.0336779, 0.0412493
7983, 13_5_15, -0.00803507, -0.0922866, -0.00553355, 0.0636843, -0.034634, -0.00309369, 0.0111805, 0.0379905
7984, 13_5_16, -0.00762343, 0.0146465, -0.0346788, 0.123304, 0.00972956, 0.00803686, 0.0104335, -0.085675
7985, 13_5_17, 0.00143066, 0.076476, 0.0252736, 0.0952081, 0.0513549, -0.0959508, -0.0519573, 0.00835339
7986, 13_5_18, 0.0777212, -0.056114, -0.0157756, 0.0844778, 0.0258592, -0.158357, -0.0529016, -0.106641
7987, 13_5_19, -0.0338263, 0.0175559, 0.00968169, -0.0107832, 0.0489887, -0.0605588, 0.0709474, -0.0211828
7988, 13_5_20, 0.0840065, 0.050334, 0.0775238, -0.045312, 0.00329988, -0.020061, -0.0467143, -0.0807521
7989, 13_5_21, -0.0268031, -0.0145168, 0.00213583, -0.0586529, 0.0184371, 0.12133, -0.0162688, -0.0202455
7990, 13_5_22, 0.0184425, 0.0100507, 0.0264063, -0.00828911, -0.0875159, -0.000994553, -0.00544002, -0.150076
7991, 13_5_23, -0.0690896, 0.0144994, 0.0216743, 0.0861233, -0.0280651, 0.0815465, 0.0383692, -0.0942126
7992, 13_5_24, 0.112828, -0.0872514, 0.00991705, 0.0946853, -0.00182736, -0.0155951, 0.0279858, 0.0126154
7993, 13_5_25, -0.0427882, -0.0425121, -0.0409, -0.133478, 0.0632261, 0.0754838, -0.00920043, 0.0138219
7994, 13_5_26, 0.0428375, -0.0411057, -0.0572552, -0.000684135, 0.00263854, 0.021806, 0.0697251, 0.0222589
7995, 13_5_27, -0.0449962, -0.215106, 0.0428381, -0.0323469, -0.0309624, -0.0543515, -0.0652502, -0.0112994
7996, 13_5_28, -0.0524514, 0.0234499, 0.0237623, -0.113843, -0.00691919, 0.049928, -0.0275324, -0.053203
7997, 13_5_29, 0.0470533, 0.0492376, -0.0354095, -0.00049717, 0.0407223, 0.10324, -0.0629701, -0.0411992
7998, 13_5_30, -0.0535928, -0.104104, -0.0431422, 0.0538094, -0.022562, 0.00393454, 0.0223552, -0.0754718
7999, 13_5_31, 0.088546, 0.0941859, 0.0725353, -0.0640732, 0.0260475, -0.128184, -0.0192262, 0.0536345
8000, 13_5_32, -0.0837834, -0.0681307, -0.0301576, 0.0858331, -0.0926343, -0.0395464, 0.0369255, 0.0899049
8001, 13_5_33, 0.0218167, -0.00727623, -0.102089, 0.0178096, 0.0409766, 0.102515, -0.0630059, -0.0158175
8002, 13_5_34, 0.0263959, -0.0196614, -0.0918557, -0.107379, -0.0800211, 0.0511058, 0.00834107, 0.106035
8003, 13_5_35, -0.0409671, 0.0032885, 0.0120633, -0.0555054, -0.0793863, -0.0623235, -0.00739505, 0.0831927
8004, 13_5_36, -0.0645797, 0.0426323, 0.0398143, -0.00995033, 0.0413606, 0.038156, -0.0074159, 0.00377899
8005, 13_5_37, 0.052486, 0.0878055, -0.008469, 0.00334456, -0.0743628, 0.11342, -0.029797, -0.0105244
8006, 13_5_38, -0.0414397, 0.171119, -0.0274998, 0.128951, 0.00454104, 0.0487749, -0.0698424, 0.0415565
8007, 13_5_39, 0.0650134, -0.083876, -0.0334506, 0.0642553, -0.037534, 0.103855, 0.0379173, -0.162458
8008, 13_5_40, 0.0256697, 0.135175, 0.0322749, -0.00711275, -0.0103992, -0.00565061, 0.0304149, -0.152529
8009, 13_5_41, -0.0116032, -0.00424661, 0.0548209, -0.0194258, -0.0109873, -0.0643124, 0.0400787, -0.073716
8010, 13_5_42, -0.0245542, -0.0250898, 0.00482477, 0.0366549, 0.0239689, 0.0288868, -0.0137521, 0.032562
8011, 13_5_43, 0.0515742, -0.0333397, 0.0284519, 0.0481236, 0.12324, -0.0641194, -0.0276204, 0.0101962
8012, 13_5_44, 4.12711e-05, 0.00651373, -0.00970291, 0.0315856, -0.0295447, -0.061457, 0.0247254, -0.0632401
8013, 13_5_45, -0.0142396, -0.0644633, 0.0652547, 0.0225533, 0.0604554, -0.107427, -0.0484144, 0.00533407
8014, 13_5_46, 0.0372988, -0.00962723, 0.00455804, 0.27624, 0.0747648, 0.0985661, 0.0569612, -0.000639561
8015, 13_5_47, 0.0402549, 0.0946926, -0.0383314, 0.116628, -0.0323064, -0.0124557, 0.101248, 0.023494
8016, 13_5_48, -0.0294212, -0.116417, 0.022694, 0.0977823, 0.0103591, 0.0178207, 0.00782653, 0.107629
8017, 13_5_49, 0.052448, 0.123458, -0.0310006, -0.12154, -0.0669063, -0.159434, 0.0642099, 0.0764316
8018, 13_5_50, -0.0530208, -0.0736899, 0.0951668, -0.0483748, 0.0628988, 0.00873932, 0.0322822, -0.0753873
8019, 13_5_51, 0.0301151, -0.0530621, 0.0415896, -0.0786597, -0.00760532, 0.0428395, 0.0489092, 0.0086736
8020, 13_5_52, -0.00498496, -0.0345159, -0.0201866, -0.0447936, -0.00471088, -0.0528139, -0.00933455, 0.0127212
8021, 13_5_53, 0.0260586, -0.106039, 0.0241094, 0.0252677, 0.0480595, 0.0737013, 0.0135472, 0.035409
8022, 13_5_54, 0.00984237, -0.0158005, 0.00385028, 0.127176, -0.0713455, -0.082251, -0.00774364, -0.115784
8023, 13_5_55, 0.00111552, -0.0368166, 0.0551285, 0.117188, 0.00242525, 0.0129074, 0.0334146, 0.163424
8024, 13_5_56, -0.0774933, -0.129451, 0.00969589, 0.0279424, 0.0205339, 0.0904545, -0.0078392, -0.057533
8025, 13_5_57, 0.0205146, 0.00443817, 0.0272278, 0.0572147, 0.00652156, 0.0561462, -0.031137, 0.0543052
8026, 13_5_58, -0.0352509, 0.0196135, -0.0587898, -0.0730207, -0.0900369, -0.0192737, 0.00125895, -0.122988
8027, 13_5_59, -0.066724, -0.0755756, 0.0535489, -0.0352718, 0.0586678, -0.115573, -0.0467916, -0.140086
8028, 13_5_60, 0.0270378, -0.0805404, 0.0396542, 0.0535777, -0.0572553, -0.0879837, -0.0967672, -0.0811058
8029, 13_5_61, 0.0172102, 0.0215354, -0.101625, 0.111349, 0.0360831, -0.0527465, 0.0374302, -0.0788074
8030, 13_5_62, 0.0249327, -0.0170617, -0.027648, -0.00935984, 0.0570459, -0.152643, -0.0696811, -0.0214957
8031, 13_5_63, 0.0037839, 0.175706, -0.0445576, 0.0792548, -0.0380179, -0.0654908, -0.015258, -0.0249316
8032, 13_5_64, 0.0497517, 0.0356759, -0.0850298, 0.064302, -0.00648889, 0.0813551, 0.0406923, 0.00195565
8033, 13_5_65, -0.0383575, -0.0344026, -0.0116942, 0.00476619, 0.0302847, 0.0321634, 0.0122447, 0.0346232
8034, 13_5_66, 0.0275415, -0.160982, 0.0107803, 0.0417778, 0.0172722, -0.109884, 0.0397047, 0.0829564
8035, 13_5_67, 0.00164995, 0.0949265, -0.017614, -0.0826817, 0.000399665, -0.0742996, 0.0403122, 0.0658676
8036, 13_5_68, 0.0194916, -0.0757513, -0.0387861, -0.0563257, -0.00259277, 0.10889, 0.0812073, -0.0832802
8037, 13_5_69, -0.0300089, 0.0350289, 0.019915, 0.0188134, 0.0118155, -0.0534455, 0.0369439, 0.00312725
8038, 13_5_70, 0.0207449, 0.0272703, -0.000277771, -0.0581118, 0.0635314, -0.0538749, 0.0523781, -0.00309477
8039, 13_5_71, -0.0294083, -0.100905, -0.0751037, 0.0287468, 0.0139955, -0.0302399, 0.0241996, -0.00648038
8040, 13_5_72, 0.0311146, 0.0741506, 0.0792672, 0.0597913, 0.0482582, -0.0666469, 0.0367785, -0.0648296
8041, 13_5_73, 0.0181435, -0.00663734, 0.0118929, 0.0213213, 0.0527479, 0.042687, 0.0479206, -0.133403
8042, 13_5_74, 0.0654517, -0.0592557, -0.0528877, -0.00336441, -0.0657978, 0.0589146, 0.100593, -0.0444584
8043, 13_5_75, -0.0466168, -0.0113568, -0.0936144, -0.0453623, 0.081559, -0.0236097, -0.0341822, 0.0369002
8044, 13_5_76, 0.016149, -0.0437116, 0.0136797, 0.105158, -0.0510678, 0.146499, 0.00611133, -0.0084655
8045, 13_5_77, 0.00917062, -0.0661637, -0.00495457, 0.0277142, 0.0578042, 0.0766286, -0.106246, 0.119577
8046, 13_5_78, 0.00734397, -0.0103042, 0.0141575, -0.180943, -0.00177042, 0.0374971, 0.0465015, -0.086573
8047, 13_5_79, -0.0444963, -0.156813, 0.0419422, -0.0229404, -0.0221672, 0.0882744, -0.0249604, -0.0137769
